date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-07-13,7-12,ios,1.4.6,24263
2021-07-13,7-12,ios,1.5.2,<20
2021-07-13,7-12,ios,2.0.0,<20
2021-07-14,1-6,android,1.2.0,1750
2021-07-14,1-6,android,1.2.1,776
2021-07-14,1-6,android,1.2.2,782
2021-07-14,1-6,android,1.2.3,1884
2021-07-14,1-6,android,1.2.4,1328
2021-07-14,1-6,android,1.2.5,310
2021-07-14,1-6,android,1.2.6,684
2021-07-14,1-6,android,1.2.7,1995
2021-07-14,1-6,android,1.2.8,4288
2021-07-14,1-6,android,1.2.9,4767
2021-07-14,1-6,android,1.4.2,2783
2021-07-14,1-6,android,1.4.3,9195
2021-07-14,1-6,android,1.4.4,11294
2021-07-14,1-6,android,1.4.5,531052
2021-07-14,1-6,android,1.4.6,119348
2021-07-14,1-6,android,1.5.2,<20
2021-07-14,1-6,ios,1.2.0,6688
2021-07-14,1-6,ios,1.2.1,2730
2021-07-14,1-6,ios,1.2.2,2585
2021-07-14,1-6,ios,1.2.3,5082
2021-07-14,1-6,ios,1.2.4,5105
2021-07-14,1-6,ios,1.2.6,2332
2021-07-14,1-6,ios,1.2.7,6453
2021-07-14,1-6,ios,1.2.8,5146
2021-07-14,1-6,ios,1.2.9,805
2021-07-14,1-6,ios,1.4.0,4138
2021-07-14,1-6,ios,1.4.1,9043
2021-07-14,1-6,ios,1.4.4,22216
2021-07-14,1-6,ios,1.4.5,229746
2021-07-14,1-6,ios,1.4.6,135740
2021-07-14,1-6,ios,1.5.2,<20
2021-07-14,1-6,ios,2.0.0,<20
2021-07-14,13-30,android,1.2.0,<20
2021-07-14,13-30,android,1.2.8,<20
2021-07-14,13-30,android,1.4.3,<20
2021-07-14,13-30,android,1.4.4,<20
2021-07-14,13-30,android,1.4.5,121
2021-07-14,13-30,android,1.4.6,91
2021-07-14,13-30,ios,1.2.7,<20
2021-07-14,13-30,ios,1.2.8,103
2021-07-14,13-30,ios,1.2.9,<20
2021-07-14,13-30,ios,1.4.0,79
2021-07-14,13-30,ios,1.4.1,122
2021-07-14,13-30,ios,1.4.4,247
2021-07-14,13-30,ios,1.4.5,2408
2021-07-14,13-30,ios,1.4.6,927
2021-07-14,7-12,android,1.2.0,194
2021-07-14,7-12,android,1.2.1,36
2021-07-14,7-12,android,1.2.2,47
2021-07-14,7-12,android,1.2.3,103
2021-07-14,7-12,android,1.2.4,72
2021-07-14,7-12,android,1.2.5,<20
2021-07-14,7-12,android,1.2.6,41
2021-07-14,7-12,android,1.2.7,131
2021-07-14,7-12,android,1.2.8,630
2021-07-14,7-12,android,1.2.9,627
2021-07-14,7-12,android,1.4.2,341
2021-07-14,7-12,android,1.4.3,1136
2021-07-14,7-12,android,1.4.4,1407
2021-07-14,7-12,android,1.4.5,99314
2021-07-14,7-12,android,1.4.6,23940
2021-07-14,7-12,ios,1.2.0,2437
2021-07-14,7-12,ios,1.2.1,937
2021-07-14,7-12,ios,1.2.2,1162
2021-07-14,7-12,ios,1.2.3,2383
2021-07-14,7-12,ios,1.2.4,2487
2021-07-14,7-12,ios,1.2.6,1123
2021-07-14,7-12,ios,1.2.7,3368
2021-07-14,7-12,ios,1.2.8,16638
2021-07-14,7-12,ios,1.2.9,2654
2021-07-14,7-12,ios,1.4.0,12837
2021-07-14,7-12,ios,1.4.1,27495
2021-07-14,7-12,ios,1.4.4,56531
2021-07-14,7-12,ios,1.4.5,1017086
2021-07-14,7-12,ios,1.4.6,476931
2021-07-14,7-12,ios,1.5.2,<20
2021-07-14,7-12,ios,2.0.0,<20
2021-07-15,1-6,android,1.2.0,1725
2021-07-15,1-6,android,1.2.1,764
2021-07-15,1-6,android,1.2.2,774
2021-07-15,1-6,android,1.2.3,1878
2021-07-15,1-6,android,1.2.4,1283
2021-07-15,1-6,android,1.2.5,305
2021-07-15,1-6,android,1.2.6,677
2021-07-15,1-6,android,1.2.7,2001
2021-07-15,1-6,android,1.2.8,4221
2021-07-15,1-6,android,1.2.9,4692
2021-07-15,1-6,android,1.3.0,<20
2021-07-15,1-6,android,1.4.2,2718
2021-07-15,1-6,android,1.4.3,8673
2021-07-15,1-6,android,1.4.4,9720
2021-07-15,1-6,android,1.4.5,217915
2021-07-15,1-6,android,1.4.6,426601
2021-07-15,1-6,android,1.5.2,<20
2021-07-15,1-6,ios,1.2.0,6676
2021-07-15,1-6,ios,1.2.1,2651
2021-07-15,1-6,ios,1.2.2,2537
2021-07-15,1-6,ios,1.2.3,5109
2021-07-15,1-6,ios,1.2.4,5116
2021-07-15,1-6,ios,1.2.6,2330
2021-07-15,1-6,ios,1.2.7,6432
2021-07-15,1-6,ios,1.2.8,5178
2021-07-15,1-6,ios,1.2.9,790
2021-07-15,1-6,ios,1.4.0,3999
2021-07-15,1-6,ios,1.4.1,8773
2021-07-15,1-6,ios,1.4.4,19867
2021-07-15,1-6,ios,1.4.5,102164
2021-07-15,1-6,ios,1.4.6,292746
2021-07-15,1-6,ios,2.0.0,<20
2021-07-15,13-30,android,1.2.0,<20
2021-07-15,13-30,android,1.2.8,<20
2021-07-15,13-30,android,1.2.9,<20
2021-07-15,13-30,android,1.4.3,<20
2021-07-15,13-30,android,1.4.4,<20
2021-07-15,13-30,android,1.4.5,40
2021-07-15,13-30,android,1.4.6,1594
2021-07-15,13-30,ios,1.2.7,<20
2021-07-15,13-30,ios,1.2.8,96
2021-07-15,13-30,ios,1.2.9,<20
2021-07-15,13-30,ios,1.4.0,76
2021-07-15,13-30,ios,1.4.1,113
2021-07-15,13-30,ios,1.4.4,230
2021-07-15,13-30,ios,1.4.5,770
2021-07-15,13-30,ios,1.4.6,2500
2021-07-15,7-12,android,1.2.0,242
2021-07-15,7-12,android,1.2.1,34
2021-07-15,7-12,android,1.2.2,45
2021-07-15,7-12,android,1.2.3,97
2021-07-15,7-12,android,1.2.4,70
2021-07-15,7-12,android,1.2.5,<20
2021-07-15,7-12,android,1.2.6,31
2021-07-15,7-12,android,1.2.7,123
2021-07-15,7-12,android,1.2.8,576
2021-07-15,7-12,android,1.2.9,632
2021-07-15,7-12,android,1.4.2,305
2021-07-15,7-12,android,1.4.3,1042
2021-07-15,7-12,android,1.4.4,1313
2021-07-15,7-12,android,1.4.5,25142
2021-07-15,7-12,android,1.4.6,105624
2021-07-15,7-12,android,1.5.2,<20
2021-07-15,7-12,ios,1.2.0,2374
2021-07-15,7-12,ios,1.2.1,996
2021-07-15,7-12,ios,1.2.2,1181
2021-07-15,7-12,ios,1.2.3,2293
2021-07-15,7-12,ios,1.2.4,2390
2021-07-15,7-12,ios,1.2.6,1103
2021-07-15,7-12,ios,1.2.7,3267
2021-07-15,7-12,ios,1.2.8,16186
2021-07-15,7-12,ios,1.2.9,2588
2021-07-15,7-12,ios,1.4.0,12602
2021-07-15,7-12,ios,1.4.1,26346
2021-07-15,7-12,ios,1.4.4,50066
2021-07-15,7-12,ios,1.4.5,295251
2021-07-15,7-12,ios,1.4.6,1174318
2021-07-15,7-12,ios,1.5.2,<20
2021-07-15,7-12,ios,2.0.0,<20
2021-07-16,1-6,android,1.2.0,1687
2021-07-16,1-6,android,1.2.1,760
2021-07-16,1-6,android,1.2.2,790
2021-07-16,1-6,android,1.2.3,1872
2021-07-16,1-6,android,1.2.4,1286
2021-07-16,1-6,android,1.2.5,298
2021-07-16,1-6,android,1.2.6,665
2021-07-16,1-6,android,1.2.7,1960
2021-07-16,1-6,android,1.2.8,4203
2021-07-16,1-6,android,1.2.9,4637
2021-07-16,1-6,android,1.3.0,<20
2021-07-16,1-6,android,1.4.2,2567
2021-07-16,1-6,android,1.4.3,8061
2021-07-16,1-6,android,1.4.4,8411
2021-07-16,1-6,android,1.4.5,112640
2021-07-16,1-6,android,1.4.6,521372
2021-07-16,1-6,android,1.5.2,<20
2021-07-16,1-6,ios,1.2.0,6617
2021-07-16,1-6,ios,1.2.1,2633
2021-07-16,1-6,ios,1.2.2,2582
2021-07-16,1-6,ios,1.2.3,4960
2021-07-16,1-6,ios,1.2.4,4956
2021-07-16,1-6,ios,1.2.6,2296
2021-07-16,1-6,ios,1.2.7,6374
2021-07-16,1-6,ios,1.2.8,4962
2021-07-16,1-6,ios,1.2.9,772
2021-07-16,1-6,ios,1.4.0,3937
2021-07-16,1-6,ios,1.4.1,8414
2021-07-16,1-6,ios,1.4.4,17833
2021-07-16,1-6,ios,1.4.5,52095
2021-07-16,1-6,ios,1.4.6,333412
2021-07-16,1-6,ios,1.5.2,<20
2021-07-16,13-30,android,1.2.0,<20
2021-07-16,13-30,android,1.2.8,<20
2021-07-16,13-30,android,1.4.2,<20
2021-07-16,13-30,android,1.4.3,<20
2021-07-16,13-30,android,1.4.4,<20
2021-07-16,13-30,android,1.4.5,26
2021-07-16,13-30,android,1.4.6,2922
2021-07-16,13-30,ios,1.2.8,92
2021-07-16,13-30,ios,1.2.9,<20
2021-07-16,13-30,ios,1.4.0,82
2021-07-16,13-30,ios,1.4.1,120
2021-07-16,13-30,ios,1.4.4,213
2021-07-16,13-30,ios,1.4.5,378
2021-07-16,13-30,ios,1.4.6,2936
2021-07-16,7-12,android,1.2.0,231
2021-07-16,7-12,android,1.2.1,36
2021-07-16,7-12,android,1.2.2,44
2021-07-16,7-12,android,1.2.3,90
2021-07-16,7-12,android,1.2.4,63
2021-07-16,7-12,android,1.2.5,<20
2021-07-16,7-12,android,1.2.6,34
2021-07-16,7-12,android,1.2.7,119
2021-07-16,7-12,android,1.2.8,608
2021-07-16,7-12,android,1.2.9,602
2021-07-16,7-12,android,1.4.2,326
2021-07-16,7-12,android,1.4.3,995
2021-07-16,7-12,android,1.4.4,1137
2021-07-16,7-12,android,1.4.5,11743
2021-07-16,7-12,android,1.4.6,126739
2021-07-16,7-12,android,1.5.2,<20
2021-07-16,7-12,ios,1.2.0,2372
2021-07-16,7-12,ios,1.2.1,988
2021-07-16,7-12,ios,1.2.2,1099
2021-07-16,7-12,ios,1.2.3,2345
2021-07-16,7-12,ios,1.2.4,2477
2021-07-16,7-12,ios,1.2.6,1108
2021-07-16,7-12,ios,1.2.7,3228
2021-07-16,7-12,ios,1.2.8,16022
2021-07-16,7-12,ios,1.2.9,2538
2021-07-16,7-12,ios,1.4.0,12261
2021-07-16,7-12,ios,1.4.1,25381
2021-07-16,7-12,ios,1.4.4,45376
2021-07-16,7-12,ios,1.4.5,119580
2021-07-16,7-12,ios,1.4.6,1363723
2021-07-16,7-12,ios,1.5.2,<20
2021-07-16,7-12,ios,2.0.0,<20
2021-07-17,1-6,android,1.2.0,1653
2021-07-17,1-6,android,1.2.1,725
2021-07-17,1-6,android,1.2.2,734
2021-07-17,1-6,android,1.2.3,1801
2021-07-17,1-6,android,1.2.4,1238
2021-07-17,1-6,android,1.2.5,285
2021-07-17,1-6,android,1.2.6,626
2021-07-17,1-6,android,1.2.7,1883
2021-07-17,1-6,android,1.2.8,4005
2021-07-17,1-6,android,1.2.9,4384
2021-07-17,1-6,android,1.3.0,<20
2021-07-17,1-6,android,1.4.2,2440
2021-07-17,1-6,android,1.4.3,7472
2021-07-17,1-6,android,1.4.4,7451
2021-07-17,1-6,android,1.4.5,56286
2021-07-17,1-6,android,1.4.6,563988
2021-07-17,1-6,android,1.5.2,<20
2021-07-17,1-6,ios,1.2.0,6424
2021-07-17,1-6,ios,1.2.1,2625
2021-07-17,1-6,ios,1.2.2,2552
2021-07-17,1-6,ios,1.2.3,4954
2021-07-17,1-6,ios,1.2.4,4903
2021-07-17,1-6,ios,1.2.6,2261
2021-07-17,1-6,ios,1.2.7,6253
2021-07-17,1-6,ios,1.2.8,4919
2021-07-17,1-6,ios,1.2.9,757
2021-07-17,1-6,ios,1.4.0,3885
2021-07-17,1-6,ios,1.4.1,8124
2021-07-17,1-6,ios,1.4.4,16576
2021-07-17,1-6,ios,1.4.5,38082
2021-07-17,1-6,ios,1.4.6,345821
2021-07-17,1-6,ios,1.5.2,<20
2021-07-17,1-6,ios,2.0.0,<20
2021-07-17,13-30,android,1.2.0,<20
2021-07-17,13-30,android,1.2.3,<20
2021-07-17,13-30,android,1.2.8,<20
2021-07-17,13-30,android,1.4.2,<20
2021-07-17,13-30,android,1.4.4,<20
2021-07-17,13-30,android,1.4.5,<20
2021-07-17,13-30,android,1.4.6,3199
2021-07-17,13-30,ios,1.2.8,95
2021-07-17,13-30,ios,1.2.9,<20
2021-07-17,13-30,ios,1.4.0,70
2021-07-17,13-30,ios,1.4.1,110
2021-07-17,13-30,ios,1.4.4,190
2021-07-17,13-30,ios,1.4.5,263
2021-07-17,13-30,ios,1.4.6,2906
2021-07-17,7-12,android,1.2.0,207
2021-07-17,7-12,android,1.2.1,38
2021-07-17,7-12,android,1.2.2,46
2021-07-17,7-12,android,1.2.3,87
2021-07-17,7-12,android,1.2.4,54
2021-07-17,7-12,android,1.2.5,<20
2021-07-17,7-12,android,1.2.6,28
2021-07-17,7-12,android,1.2.7,111
2021-07-17,7-12,android,1.2.8,563
2021-07-17,7-12,android,1.2.9,578
2021-07-17,7-12,android,1.4.2,299
2021-07-17,7-12,android,1.4.3,923
2021-07-17,7-12,android,1.4.4,993
2021-07-17,7-12,android,1.4.5,5958
2021-07-17,7-12,android,1.4.6,134715
2021-07-17,7-12,ios,1.2.0,2388
2021-07-17,7-12,ios,1.2.1,939
2021-07-17,7-12,ios,1.2.2,1082
2021-07-17,7-12,ios,1.2.3,2236
2021-07-17,7-12,ios,1.2.4,2387
2021-07-17,7-12,ios,1.2.6,1040
2021-07-17,7-12,ios,1.2.7,3158
2021-07-17,7-12,ios,1.2.8,15525
2021-07-17,7-12,ios,1.2.9,2480
2021-07-17,7-12,ios,1.4.0,11959
2021-07-17,7-12,ios,1.4.1,24319
2021-07-17,7-12,ios,1.4.4,40948
2021-07-17,7-12,ios,1.4.5,84986
2021-07-17,7-12,ios,1.4.6,1394497
2021-07-17,7-12,ios,1.5.2,<20
2021-07-17,7-12,ios,2.0.0,<20
2021-07-18,1-6,android,1.2.0,1656
2021-07-18,1-6,android,1.2.1,717
2021-07-18,1-6,android,1.2.2,743
2021-07-18,1-6,android,1.2.3,1769
2021-07-18,1-6,android,1.2.4,1191
2021-07-18,1-6,android,1.2.5,296
2021-07-18,1-6,android,1.2.6,616
2021-07-18,1-6,android,1.2.7,1830
2021-07-18,1-6,android,1.2.8,3903
2021-07-18,1-6,android,1.2.9,4335
2021-07-18,1-6,android,1.3.0,<20
2021-07-18,1-6,android,1.4.2,2393
2021-07-18,1-6,android,1.4.3,7088
2021-07-18,1-6,android,1.4.4,6655
2021-07-18,1-6,android,1.4.5,29818
2021-07-18,1-6,android,1.4.6,596113
2021-07-18,1-6,android,1.5.2,<20
2021-07-18,1-6,ios,1.2.0,6534
2021-07-18,1-6,ios,1.2.1,2637
2021-07-18,1-6,ios,1.2.2,2574
2021-07-18,1-6,ios,1.2.3,4991
2021-07-18,1-6,ios,1.2.4,5085
2021-07-18,1-6,ios,1.2.6,2272
2021-07-18,1-6,ios,1.2.7,6338
2021-07-18,1-6,ios,1.2.8,5253
2021-07-18,1-6,ios,1.2.9,788
2021-07-18,1-6,ios,1.4.0,4077
2021-07-18,1-6,ios,1.4.1,8322
2021-07-18,1-6,ios,1.4.4,15708
2021-07-18,1-6,ios,1.4.5,30954
2021-07-18,1-6,ios,1.4.6,385302
2021-07-18,1-6,ios,2.0.0,<20
2021-07-18,13-30,android,1.2.0,<20
2021-07-18,13-30,android,1.2.3,<20
2021-07-18,13-30,android,1.2.8,<20
2021-07-18,13-30,android,1.4.4,<20
2021-07-18,13-30,android,1.4.5,<20
2021-07-18,13-30,android,1.4.6,3222
2021-07-18,13-30,ios,1.2.8,81
2021-07-18,13-30,ios,1.2.9,<20
2021-07-18,13-30,ios,1.4.0,59
2021-07-18,13-30,ios,1.4.1,102
2021-07-18,13-30,ios,1.4.4,169
2021-07-18,13-30,ios,1.4.5,221
2021-07-18,13-30,ios,1.4.6,2834
2021-07-18,13-30,ios,1.5.2,<20
2021-07-18,7-12,android,1.2.0,190
2021-07-18,7-12,android,1.2.1,37
2021-07-18,7-12,android,1.2.2,45
2021-07-18,7-12,android,1.2.3,101
2021-07-18,7-12,android,1.2.4,63
2021-07-18,7-12,android,1.2.5,<20
2021-07-18,7-12,android,1.2.6,31
2021-07-18,7-12,android,1.2.7,103
2021-07-18,7-12,android,1.2.8,538
2021-07-18,7-12,android,1.2.9,533
2021-07-18,7-12,android,1.4.2,293
2021-07-18,7-12,android,1.4.3,875
2021-07-18,7-12,android,1.4.4,875
2021-07-18,7-12,android,1.4.5,2905
2021-07-18,7-12,android,1.4.6,133556
2021-07-18,7-12,ios,1.2.0,2277
2021-07-18,7-12,ios,1.2.1,896
2021-07-18,7-12,ios,1.2.2,1030
2021-07-18,7-12,ios,1.2.3,2139
2021-07-18,7-12,ios,1.2.4,2126
2021-07-18,7-12,ios,1.2.6,995
2021-07-18,7-12,ios,1.2.7,2934
2021-07-18,7-12,ios,1.2.8,14921
2021-07-18,7-12,ios,1.2.9,2377
2021-07-18,7-12,ios,1.4.0,11420
2021-07-18,7-12,ios,1.4.1,23094
2021-07-18,7-12,ios,1.4.4,37355
2021-07-18,7-12,ios,1.4.5,66179
2021-07-18,7-12,ios,1.4.6,1384781
2021-07-18,7-12,ios,1.5.2,<20
2021-07-18,7-12,ios,2.0.0,<20
2021-07-19,1-6,android,1.2.0,1666
2021-07-19,1-6,android,1.2.1,741
2021-07-19,1-6,android,1.2.2,753
2021-07-19,1-6,android,1.2.3,1786
2021-07-19,1-6,android,1.2.4,1248
2021-07-19,1-6,android,1.2.5,282
2021-07-19,1-6,android,1.2.6,617
2021-07-19,1-6,android,1.2.7,1844
2021-07-19,1-6,android,1.2.8,3899
2021-07-19,1-6,android,1.2.9,4323
2021-07-19,1-6,android,1.3.0,<20
2021-07-19,1-6,android,1.4.2,2377
2021-07-19,1-6,android,1.4.3,6995
2021-07-19,1-6,android,1.4.4,6254
2021-07-19,1-6,android,1.4.5,20229
2021-07-19,1-6,android,1.4.6,612031
2021-07-19,1-6,android,1.5.2,<20
2021-07-19,1-6,ios,1.2.0,6564
2021-07-19,1-6,ios,1.2.1,2659
2021-07-19,1-6,ios,1.2.2,2585
2021-07-19,1-6,ios,1.2.3,5116
2021-07-19,1-6,ios,1.2.4,5018
2021-07-19,1-6,ios,1.2.6,2296
2021-07-19,1-6,ios,1.2.7,6303
2021-07-19,1-6,ios,1.2.8,5410
2021-07-19,1-6,ios,1.2.9,841
2021-07-19,1-6,ios,1.4.0,4130
2021-07-19,1-6,ios,1.4.1,8378
2021-07-19,1-6,ios,1.4.4,15152
2021-07-19,1-6,ios,1.4.5,25430
2021-07-19,1-6,ios,1.4.6,398514
2021-07-19,1-6,ios,1.5.2,<20
2021-07-19,13-30,android,1.2.0,<20
2021-07-19,13-30,android,1.2.2,<20
2021-07-19,13-30,android,1.2.8,<20
2021-07-19,13-30,android,1.4.2,<20
2021-07-19,13-30,android,1.4.3,<20
2021-07-19,13-30,android,1.4.4,<20
2021-07-19,13-30,android,1.4.5,<20
2021-07-19,13-30,android,1.4.6,3279
2021-07-19,13-30,ios,1.2.8,82
2021-07-19,13-30,ios,1.2.9,<20
2021-07-19,13-30,ios,1.4.0,62
2021-07-19,13-30,ios,1.4.1,104
2021-07-19,13-30,ios,1.4.4,157
2021-07-19,13-30,ios,1.4.5,188
2021-07-19,13-30,ios,1.4.6,2813
2021-07-19,7-12,android,1.2.0,217
2021-07-19,7-12,android,1.2.1,40
2021-07-19,7-12,android,1.2.2,42
2021-07-19,7-12,android,1.2.3,107
2021-07-19,7-12,android,1.2.4,54
2021-07-19,7-12,android,1.2.5,<20
2021-07-19,7-12,android,1.2.6,36
2021-07-19,7-12,android,1.2.7,101
2021-07-19,7-12,android,1.2.8,545
2021-07-19,7-12,android,1.2.9,539
2021-07-19,7-12,android,1.4.2,269
2021-07-19,7-12,android,1.4.3,794
2021-07-19,7-12,android,1.4.4,789
2021-07-19,7-12,android,1.4.5,2003
2021-07-19,7-12,android,1.4.6,135214
2021-07-19,7-12,ios,1.2.0,2253
2021-07-19,7-12,ios,1.2.1,883
2021-07-19,7-12,ios,1.2.2,1011
2021-07-19,7-12,ios,1.2.3,2055
2021-07-19,7-12,ios,1.2.4,2197
2021-07-19,7-12,ios,1.2.6,949
2021-07-19,7-12,ios,1.2.7,2957
2021-07-19,7-12,ios,1.2.8,14636
2021-07-19,7-12,ios,1.2.9,2314
2021-07-19,7-12,ios,1.4.0,11218
2021-07-19,7-12,ios,1.4.1,22339
2021-07-19,7-12,ios,1.4.4,34463
2021-07-19,7-12,ios,1.4.5,52546
2021-07-19,7-12,ios,1.4.6,1399786
2021-07-19,7-12,ios,2.0.0,<20
2021-07-20,1-6,android,1.2.0,1672
2021-07-20,1-6,android,1.2.1,722
2021-07-20,1-6,android,1.2.2,754
2021-07-20,1-6,android,1.2.3,1787
2021-07-20,1-6,android,1.2.4,1211
2021-07-20,1-6,android,1.2.5,282
2021-07-20,1-6,android,1.2.6,617
2021-07-20,1-6,android,1.2.7,1852
2021-07-20,1-6,android,1.2.8,3948
2021-07-20,1-6,android,1.2.9,4200
2021-07-20,1-6,android,1.3.0,<20
2021-07-20,1-6,android,1.4.2,2273
2021-07-20,1-6,android,1.4.3,6592
2021-07-20,1-6,android,1.4.4,5697
2021-07-20,1-6,android,1.4.5,14700
2021-07-20,1-6,android,1.4.6,610406
2021-07-20,1-6,android,1.5.2,<20
2021-07-20,1-6,ios,1.2.0,6431
2021-07-20,1-6,ios,1.2.1,2552
2021-07-20,1-6,ios,1.2.2,2478
2021-07-20,1-6,ios,1.2.3,4846
2021-07-20,1-6,ios,1.2.4,4833
2021-07-20,1-6,ios,1.2.6,2228
2021-07-20,1-6,ios,1.2.7,6111
2021-07-20,1-6,ios,1.2.8,4841
2021-07-20,1-6,ios,1.2.9,776
2021-07-20,1-6,ios,1.4.0,3699
2021-07-20,1-6,ios,1.4.1,7553
2021-07-20,1-6,ios,1.4.4,12875
2021-07-20,1-6,ios,1.4.5,19060
2021-07-20,1-6,ios,1.4.6,364631
2021-07-20,1-6,ios,1.5.2,<20
2021-07-20,1-6,ios,2.0.0,<20
2021-07-20,13-30,android,1.2.0,<20
2021-07-20,13-30,android,1.2.8,<20
2021-07-20,13-30,android,1.2.9,<20
2021-07-20,13-30,android,1.4.3,<20
2021-07-20,13-30,android,1.4.4,<20
2021-07-20,13-30,android,1.4.5,<20
2021-07-20,13-30,android,1.4.6,3548
2021-07-20,13-30,ios,1.2.8,88
2021-07-20,13-30,ios,1.2.9,<20
2021-07-20,13-30,ios,1.4.0,61
2021-07-20,13-30,ios,1.4.1,108
2021-07-20,13-30,ios,1.4.4,139
2021-07-20,13-30,ios,1.4.5,174
2021-07-20,13-30,ios,1.4.6,3098
2021-07-20,7-12,android,1.2.0,209
2021-07-20,7-12,android,1.2.1,36
2021-07-20,7-12,android,1.2.2,43
2021-07-20,7-12,android,1.2.3,92
2021-07-20,7-12,android,1.2.4,67
2021-07-20,7-12,android,1.2.5,<20
2021-07-20,7-12,android,1.2.6,26
2021-07-20,7-12,android,1.2.7,103
2021-07-20,7-12,android,1.2.8,529
2021-07-20,7-12,android,1.2.9,562
2021-07-20,7-12,android,1.4.2,306
2021-07-20,7-12,android,1.4.3,791
2021-07-20,7-12,android,1.4.4,799
2021-07-20,7-12,android,1.4.5,1643
2021-07-20,7-12,android,1.4.6,142369
2021-07-20,7-12,ios,1.2.0,2337
2021-07-20,7-12,ios,1.2.1,963
2021-07-20,7-12,ios,1.2.2,1086
2021-07-20,7-12,ios,1.2.3,2303
2021-07-20,7-12,ios,1.2.4,2313
2021-07-20,7-12,ios,1.2.6,997
2021-07-20,7-12,ios,1.2.7,3054
2021-07-20,7-12,ios,1.2.8,14987
2021-07-20,7-12,ios,1.2.9,2334
2021-07-20,7-12,ios,1.4.0,11314
2021-07-20,7-12,ios,1.4.1,22249
2021-07-20,7-12,ios,1.4.4,32952
2021-07-20,7-12,ios,1.4.5,43800
2021-07-20,7-12,ios,1.4.6,1452328
2021-07-20,7-12,ios,1.5.2,<20
2021-07-20,7-12,ios,2.0.0,<20
2021-07-21,1-6,android,1.2.0,1663
2021-07-21,1-6,android,1.2.1,729
2021-07-21,1-6,android,1.2.2,761
2021-07-21,1-6,android,1.2.3,1801
2021-07-21,1-6,android,1.2.4,1219
2021-07-21,1-6,android,1.2.5,293
2021-07-21,1-6,android,1.2.6,625
2021-07-21,1-6,android,1.2.7,1814
2021-07-21,1-6,android,1.2.8,3843
2021-07-21,1-6,android,1.2.9,4089
2021-07-21,1-6,android,1.3.0,<20
2021-07-21,1-6,android,1.4.2,2217
2021-07-21,1-6,android,1.4.3,6245
2021-07-21,1-6,android,1.4.4,5379
2021-07-21,1-6,android,1.4.5,11574
2021-07-21,1-6,android,1.4.6,611230
2021-07-21,1-6,android,1.5.2,<20
2021-07-21,1-6,ios,1.2.0,6410
2021-07-21,1-6,ios,1.2.1,2579
2021-07-21,1-6,ios,1.2.2,2438
2021-07-21,1-6,ios,1.2.3,4819
2021-07-21,1-6,ios,1.2.4,4744
2021-07-21,1-6,ios,1.2.6,2213
2021-07-21,1-6,ios,1.2.7,5924
2021-07-21,1-6,ios,1.2.8,4605
2021-07-21,1-6,ios,1.2.9,729
2021-07-21,1-6,ios,1.4.0,3529
2021-07-21,1-6,ios,1.4.1,7108
2021-07-21,1-6,ios,1.4.4,11658
2021-07-21,1-6,ios,1.4.5,15663
2021-07-21,1-6,ios,1.4.6,364086
2021-07-21,1-6,ios,1.5.2,<20
2021-07-21,13-30,android,1.2.0,<20
2021-07-21,13-30,android,1.2.8,<20
2021-07-21,13-30,android,1.2.9,<20
2021-07-21,13-30,android,1.4.3,<20
2021-07-21,13-30,android,1.4.4,<20
2021-07-21,13-30,android,1.4.5,<20
2021-07-21,13-30,android,1.4.6,3502
2021-07-21,13-30,ios,1.2.8,84
2021-07-21,13-30,ios,1.2.9,<20
2021-07-21,13-30,ios,1.4.0,66
2021-07-21,13-30,ios,1.4.1,104
2021-07-21,13-30,ios,1.4.4,143
2021-07-21,13-30,ios,1.4.5,149
2021-07-21,13-30,ios,1.4.6,3119
2021-07-21,7-12,android,1.2.0,210
2021-07-21,7-12,android,1.2.1,31
2021-07-21,7-12,android,1.2.2,43
2021-07-21,7-12,android,1.2.3,87
2021-07-21,7-12,android,1.2.4,53
2021-07-21,7-12,android,1.2.5,<20
2021-07-21,7-12,android,1.2.6,34
2021-07-21,7-12,android,1.2.7,99
2021-07-21,7-12,android,1.2.8,549
2021-07-21,7-12,android,1.2.9,564
2021-07-21,7-12,android,1.4.2,276
2021-07-21,7-12,android,1.4.3,821
2021-07-21,7-12,android,1.4.4,706
2021-07-21,7-12,android,1.4.5,1428
2021-07-21,7-12,android,1.4.6,143460
2021-07-21,7-12,ios,1.2.0,2309
2021-07-21,7-12,ios,1.2.1,914
2021-07-21,7-12,ios,1.2.2,1096
2021-07-21,7-12,ios,1.2.3,2259
2021-07-21,7-12,ios,1.2.4,2293
2021-07-21,7-12,ios,1.2.6,991
2021-07-21,7-12,ios,1.2.7,3113
2021-07-21,7-12,ios,1.2.8,14936
2021-07-21,7-12,ios,1.2.9,2320
2021-07-21,7-12,ios,1.4.0,11178
2021-07-21,7-12,ios,1.4.1,21775
2021-07-21,7-12,ios,1.4.4,31010
2021-07-21,7-12,ios,1.4.5,37069
2021-07-21,7-12,ios,1.4.6,1464617
2021-07-21,7-12,ios,1.5.2,<20
2021-07-21,7-12,ios,2.0.0,<20
2021-07-22,1-6,android,1.2.0,1665
2021-07-22,1-6,android,1.2.1,718
2021-07-22,1-6,android,1.2.2,749
2021-07-22,1-6,android,1.2.3,1777
